species,velocity,log.velocity
Trifolium dubium,2.27,0.356025857
Tripleurospermum perforatum,2.27,0.356025857
Verbascum nigrum,2.27,0.356025857
Verbascum thapsus,2.27,0.356025857
Veronica chamaedrys,2.27,0.356025857
Veronica officinalis,2.27,0.356025857
Carex paniculata,2.26,0.354108439
Carex pauciflora,2.26,0.354108439
Dianthus deltoides,2.26,0.354108439
Lilium bulbiferum,2.26,0.354108439
Linaria vulgaris,2.26,0.354108439
Potentilla erecta,2.26,0.354108439
Silene dioica,2.26,0.354108439
Galium truniacum,2.2584,0.353800865
Andromeda polifolia,2.25,0.352182518
Angelica sylvestris,2.25,0.352182518
Anthoxanthum odoratum,2.25,0.352182518
Armeria maritima,2.25,0.352182518
Arrhenatherum elatius,2.25,0.352182518
Asperula cynanchica,2.25,0.352182518
Betula nana,2.25,0.352182518
Bromus hordeaceus,2.25,0.352182518
Bromus hordeaceus,2.25,0.352182518
Carex curta,2.25,0.352182518
Carex davalliana,2.25,0.352182518
Carex echinata,2.25,0.352182518
Carex echinata,2.25,0.352182518
Carex elongata,2.25,0.352182518
Carex flacca,2.25,0.352182518
Carex paniculata,2.25,0.352182518
Carex pauciflora,2.25,0.352182518
Carex rostrata,2.25,0.352182518
Carex rostrata,2.25,0.352182518
Centaurea rhenana,2.25,0.352182518
Cerastium fontanum,2.25,0.352182518
Cerastium glomeratum,2.25,0.352182518
Elymus repens,2.25,0.352182518
Eragrostis minor,2.25,0.352182518
Erodium cicutarium,2.25,0.352182518
Erodium cicutarium,2.25,0.352182518
Festuca filiformis,2.25,0.352182518
Gentianella germanica,2.25,0.352182518
Helianthemum nummularium,2.25,0.352182518
Hypericum perforatum,2.25,0.352182518
Leucanthemum vulgare,2.25,0.352182518
Limonium vulgare,2.25,0.352182518
Luzula multiflora,2.25,0.352182518
Matricaria maritima,2.25,0.352182518
Matricaria maritima,2.25,0.352182518
Medicago lupulina,2.25,0.352182518
Melica picta,2.25,0.352182518
Mentha arvensis,2.25,0.352182518
Odontites verna,2.25,0.352182518
Odontites verna s. serotina,2.25,0.352182518
Papaver dubium,2.25,0.352182518
Petrorhagia prolifera,2.25,0.352182518
Phyteuma ovatum,2.25,0.352182518
Plantago coronopus,2.25,0.352182518
Plantago media,2.25,0.352182518
Poa pratensis,2.25,0.352182518
Primula auricula,2.25,0.352182518
Ranunculus acris,2.25,0.352182518
Ranunculus flammula,2.25,0.352182518
Rhynchospora alba,2.25,0.352182518
Rumex longifolius,2.25,0.352182518
Sorghum halepense,2.25,0.352182518
Stipa capillata,2.25,0.352182518
Succisa pratensis,2.25,0.352182518
Succisa pratensis,2.25,0.352182518
Thymus pulegioides,2.25,0.352182518
Trifolium dubium,2.25,0.352182518
Verbascum nigrum,2.25,0.352182518
Verbascum thapsus,2.25,0.352182518
Veronica chamaedrys,2.25,0.352182518
Veronica officinalis,2.25,0.352182518
Veronica officinalis,2.25,0.352182518
Veronica officinalis,2.25,0.352182518
Blysmus compressus,2.24,0.350248018
Bromus erectus,2.24,0.350248018
Carex rostrata,2.24,0.350248018
Filipendula ulmaria,2.24,0.350248018
Mentha longifolia,2.24,0.350248018
Molinia caerulea s. arundinacea,2.24,0.350248018
Scirpus cespitosus,2.24,0.350248018
Thlaspi alliaceum,2.24,0.350248018
Verbascum nigrum,2.24,0.350248018
Anemone nemorosa,2.23,0.348304863
Anemone nemorosa,2.23,0.348304863
Arenaria serpyllifolia,2.23,0.348304863
Armeria maritima,2.23,0.348304863
Artemisia maritima,2.23,0.348304863
Bromus hordeaceus,2.23,0.348304863
Buphthalmum salicifolium,2.23,0.348304863
Calamagrostis stricta,2.23,0.348304863
Camelina microcarpa,2.23,0.348304863
Carex caryophyllea,2.23,0.348304863
Carex davalliana,2.23,0.348304863
Carex elongata,2.23,0.348304863
Carex otrubae,2.23,0.348304863
Carex scandinavica,2.23,0.348304863
Centaurea scabiosa,2.23,0.348304863
Cerastium fontanum,2.23,0.348304863
Chenopodium rubrum,2.23,0.348304863
Clinopodium vulgare,2.23,0.348304863
Cochlearia danica,2.23,0.348304863
Cochlearia danica,2.23,0.348304863
Cyperus flavescens,2.23,0.348304863
Cyperus flavescens,2.23,0.348304863
Dianthus deltoides,2.23,0.348304863
Eragrostis minor,2.23,0.348304863
Erodium cicutarium,2.23,0.348304863
Gentianella uliginosa,2.23,0.348304863
Geum urbanum,2.23,0.348304863
Glaux maritima,2.23,0.348304863
Glaux maritima,2.23,0.348304863
Hierochloe australis,2.23,0.348304863
Hypochoeris radicata,2.23,0.348304863
Matricaria maritima,2.23,0.348304863
Matricaria maritima,2.23,0.348304863
Mentha pulegium,2.23,0.348304863
Myosotis arvensis,2.23,0.348304863
Phalaris arundinacea,2.23,0.348304863
Plantago coronopus,2.23,0.348304863
Plantago major,2.23,0.348304863
Poa pratensis,2.23,0.348304863
Potentilla argentea,2.23,0.348304863
Potentilla argentea,2.23,0.348304863
Potentilla palustris,2.23,0.348304863
Primula auricula,2.23,0.348304863
Rhinanthus alectorolophus,2.23,0.348304863
Rhinanthus angustifolius,2.23,0.348304863
Rhynchospora alba,2.23,0.348304863
Rhynchospora alba,2.23,0.348304863
Rumex acetosa,2.23,0.348304863
Salicornia europaea,2.23,0.348304863
Salicornia europaea,2.23,0.348304863
Silaum silaus,2.23,0.348304863
Spergularia media,2.23,0.348304863
Succisa pratensis,2.23,0.348304863
Succisa pratensis,2.23,0.348304863
Teesdalia nudicaulis,2.23,0.348304863
Teesdalia nudicaulis,2.23,0.348304863
Verbascum nigrum,2.23,0.348304863
Veronica arvensis,2.23,0.348304863
Veronica officinalis,2.23,0.348304863
Veronica triphyllos,2.23,0.348304863
Eragrostis minor,2.22,0.346352974
Gentianella uliginosa,2.22,0.346352974
Mentha arvensis,2.22,0.346352974
Plantago coronopus,2.22,0.346352974
Thymus pulegioides,2.22,0.346352974
Achillea ptarmica,2.21,0.344392274
Achillea ptarmica,2.21,0.344392274
Arenaria serpyllifolia,2.21,0.344392274
Arenaria serpyllifolia,2.21,0.344392274
Bidens tripartita,2.21,0.344392274
Blysmus compressus,2.21,0.344392274
Carex arenaria,2.21,0.344392274
Carex curta,2.21,0.344392274
Carex davalliana,2.21,0.344392274
Carex dioica,2.21,0.344392274
Carex echinata,2.21,0.344392274
Carex echinata,2.21,0.344392274
Carex secalina,2.21,0.344392274
Cerastium fontanum,2.21,0.344392274
Cerastium latifolium,2.21,0.344392274
Chamomilla suaveolens,2.21,0.344392274
Clinopodium vulgare,2.21,0.344392274
Crepis foetida,2.21,0.344392274
Dactylis glomerata,2.21,0.344392274
Deschampsia cespitosa,2.21,0.344392274
Dianthus deltoides,2.21,0.344392274
Eleocharis multicaulis,2.21,0.344392274
Eragrostis minor,2.21,0.344392274
Erodium lebelii,2.21,0.344392274
Gentianella uliginosa,2.21,0.344392274
Gentianella uliginosa,2.21,0.344392274
Glaux maritima,2.21,0.344392274
Glyceria striata,2.21,0.344392274
Laserpitium latifolium,2.21,0.344392274
Limonium vulgare,2.21,0.344392274
Matricaria maritima,2.21,0.344392274
Medicago lupulina,2.21,0.344392274
Mentha longifolia,2.21,0.344392274
Mentha longifolia,2.21,0.344392274
Molinia caerulea,2.21,0.344392274
Molinia caerulea s. arundinacea,2.21,0.344392274
Papaver dubium,2.21,0.344392274
Papaver dubium,2.21,0.344392274
Papaver rhoeas,2.21,0.344392274
Papaver rhoeas,2.21,0.344392274
Plantago coronopus,2.21,0.344392274
Potentilla argentea,2.21,0.344392274
Potentilla palustris,2.21,0.344392274
Ranunculus repens,2.21,0.344392274
Reseda lutea,2.21,0.344392274
Rhynchospora alba,2.21,0.344392274
Rumex obtusifolius,2.21,0.344392274
Salicornia europaea,2.21,0.344392274
Scabiosa ochroleuca,2.21,0.344392274
Schoenus ferrugineus,2.21,0.344392274
Scirpus cespitosus,2.21,0.344392274
Scutellaria minor,2.21,0.344392274
Selinum carvifolia,2.21,0.344392274
Sisymbrium altissimum,2.21,0.344392274
Sisymbrium altissimum,2.21,0.344392274
Sorghum halepense,2.21,0.344392274
Stachys palustris,2.21,0.344392274
Teesdalia nudicaulis,2.21,0.344392274
Teucrium montanum,2.21,0.344392274
Thalictrum minus,2.21,0.344392274
Triglochin maritima,2.21,0.344392274
Verbascum lychnitis,2.21,0.344392274
Verbascum lychnitis,2.21,0.344392274
Verbascum thapsus,2.21,0.344392274
Veronica arvensis,2.21,0.344392274
Armeria maritima,2.2,0.342422681
Centaurea scabiosa,2.2,0.342422681
Eleocharis multicaulis,2.2,0.342422681
Luzula multiflora,2.2,0.342422681
Prunella grandiflora,2.2,0.342422681
Rhynchospora alba,2.2,0.342422681
Achillea cartilaginea,2.19,0.340444115
Achillea cartilaginea,2.19,0.340444115
Achillea ptarmica,2.19,0.340444115
Alisma gramineum,2.19,0.340444115
Andromeda polifolia,2.19,0.340444115
Angelica archangelica,2.19,0.340444115
Angelica sylvestris,2.19,0.340444115
Anthoxanthum odoratum,2.19,0.340444115
Baldellia ranunculoides,2.19,0.340444115
Betula nana,2.19,0.340444115
Bidens connata,2.19,0.340444115
Bidens tripartita,2.19,0.340444115
Butomus umbellatus,2.19,0.340444115
Carex acuta,2.19,0.340444115
Carex arenaria,2.19,0.340444115
Carex echinata,2.19,0.340444115
Carex echinata,2.19,0.340444115
Carex echinata,2.19,0.340444115
Carex lasiocarpa,2.19,0.340444115
Carex scandinavica,2.19,0.340444115
Cerastium fontanum,2.19,0.340444115
Cerastium fontanum s. vulgare,2.19,0.340444115
Digitaria ischaemum,2.19,0.340444115
Eleocharis multicaulis,2.19,0.340444115
Elymus repens,2.19,0.340444115
Glaux maritima,2.19,0.340444115
Glyceria striata,2.19,0.340444115
Luronium natans,2.19,0.340444115
Lycopus europaeus,2.19,0.340444115
Mentha arvensis,2.19,0.340444115
Mentha arvensis,2.19,0.340444115
Plantago coronopus,2.19,0.340444115
Portulaca oleracea,2.19,0.340444115
Potentilla argentea,2.19,0.340444115
Potentilla palustris,2.19,0.340444115
Primula elatior,2.19,0.340444115
Primula elatior,2.19,0.340444115
Primula elatior,2.19,0.340444115
Reseda luteola,2.19,0.340444115
Reseda luteola,2.19,0.340444115
Rhinanthus angustifolius,2.19,0.340444115
Rhynchospora fusca,2.19,0.340444115
Salicornia europaea,2.19,0.340444115
Selinum carvifolia,2.19,0.340444115
Stipa pulcherrima,2.19,0.340444115
Succisa pratensis,2.19,0.340444115
Trifolium fragiferum,2.19,0.340444115
Veronica arvensis,2.19,0.340444115
Veronica officinalis,2.19,0.340444115
Pedicularis verticillata,2.1856,0.339570682
Bromus commutatus,2.1844,0.339332168
Bromus arvensis,2.1806,0.338576008
Aurinia saxatilis,2.18,0.338456494
Campanula trachelium,2.18,0.338456494
Heracleum mantegazzianum,2.18,0.338456494
Luronium natans,2.18,0.338456494
Onobrychis viciifolia,2.18,0.338456494
Onobrychis viciifolia,2.18,0.338456494
Reseda luteola,2.18,0.338456494
Rhinanthus minor,2.18,0.338456494
Verbascum thapsus,2.18,0.338456494
Veronica austriaca s. teucrium,2.18,0.338456494
Vulpia bromoides,2.1787,0.338197433
Amaranthus retroflexus,2.17,0.336459734
Anemone nemorosa,2.17,0.336459734
Armeria maritima,2.17,0.336459734
Avenula pratensis,2.17,0.336459734
Betula nana,2.17,0.336459734
Bidens connata,2.17,0.336459734
Bidens frondosa,2.17,0.336459734
Bidens tripartita,2.17,0.336459734
Bromus tectorum,2.17,0.336459734
Capsella bursa-pastoris,2.17,0.336459734
Carex extensa,2.17,0.336459734
Carex limosa,2.17,0.336459734
Carex scandinavica,2.17,0.336459734
Carex scandinavica,2.17,0.336459734
Centaurea rhenana,2.17,0.336459734
Cerastium arvense,2.17,0.336459734
Cerastium fontanum,2.17,0.336459734
Cerastium fontanum s. vulgare,2.17,0.336459734
Cerastium glomeratum,2.17,0.336459734
Cynosurus cristatus,2.17,0.336459734
Erodium lebelii,2.17,0.336459734
Festuca filiformis,2.17,0.336459734
Filipendula ulmaria,2.17,0.336459734
Filipendula ulmaria,2.17,0.336459734
Fraxinus excelsior,2.17,0.336459734
Fraxinus excelsior,2.17,0.336459734
Gladiolus palustris,2.17,0.336459734
Glyceria striata,2.17,0.336459734
Hypericum perforatum,2.17,0.336459734
Laserpitium latifolium,2.17,0.336459734
Limonium vulgare,2.17,0.336459734
Linum catharticum,2.17,0.336459734
Luronium natans,2.17,0.336459734
Luronium natans,2.17,0.336459734
Lycopus europaeus,2.17,0.336459734
Lycopus europaeus,2.17,0.336459734
Lythrum hyssopifolia,2.17,0.336459734
Lythrum hyssopifolia,2.17,0.336459734
Matricaria maritima,2.17,0.336459734
Mentha arvensis,2.17,0.336459734
Mentha arvensis,2.17,0.336459734
Mentha longifolia,2.17,0.336459734
Papaver dubium,2.17,0.336459734
Papaver dubium,2.17,0.336459734
Phleum arenarium,2.17,0.336459734
Phleum arenarium,2.17,0.336459734
Poa trivialis,2.17,0.336459734
Potentilla argentea,2.17,0.336459734
Primula veris,2.17,0.336459734
Ranunculus flammula,2.17,0.336459734
Reseda luteola,2.17,0.336459734
Rhynchospora alba,2.17,0.336459734
Salvia pratensis,2.17,0.336459734
Scirpus lacustris,2.17,0.336459734
Silene chlorantha,2.17,0.336459734
Silene chlorantha,2.17,0.336459734
Sisymbrium altissimum,2.17,0.336459734
Stipa capillata,2.17,0.336459734
Thymus pulegioides,2.17,0.336459734
Thymus serpyllum,2.17,0.336459734
Trifolium dubium,2.17,0.336459734
Trifolium montanum,2.17,0.336459734
Verbascum lychnitis,2.17,0.336459734
Veronica officinalis,2.17,0.336459734
Achillea ptarmica,2.16,0.334453751
Adenophora lilifolia,2.16,0.334453751
Alisma gramineum,2.16,0.334453751
Anagallis tenella,2.16,0.334453751
Anthoxanthum odoratum,2.16,0.334453751
Arenaria serpyllifolia,2.16,0.334453751
Arenaria serpyllifolia,2.16,0.334453751
Arenaria serpyllifolia,2.16,0.334453751
Armeria maritima,2.16,0.334453751
Atriplex oblongifolia,2.16,0.334453751
Avenula pubescens,2.16,0.334453751
Bromus hordeaceus,2.16,0.334453751
Campanula glomerata,2.16,0.334453751
Carex dioica,2.16,0.334453751
Carex echinata,2.16,0.334453751
Carex flava,2.16,0.334453751
Carex paniculata,2.16,0.334453751
Cyperus flavescens,2.16,0.334453751
Eleocharis multicaulis,2.16,0.334453751
Filipendula ulmaria,2.16,0.334453751
Gentiana lutea,2.16,0.334453751
Geum urbanum,2.16,0.334453751
Glaux maritima,2.16,0.334453751
Glyceria striata,2.16,0.334453751
Halimione pedunculata,2.16,0.334453751
Linum catharticum,2.16,0.334453751
Linum catharticum,2.16,0.334453751
Lycopus europaeus,2.16,0.334453751
Lythrum hyssopifolia,2.16,0.334453751
Matricaria maritima,2.16,0.334453751
Mentha aquatica,2.16,0.334453751
Mentha aquatica,2.16,0.334453751
Oenothera parviflora,2.16,0.334453751
Papaver dubium,2.16,0.334453751
Peucedanum ostruthium,2.16,0.334453751
Phleum arenarium,2.16,0.334453751
Plantago coronopus,2.16,0.334453751
Plantago coronopus,2.16,0.334453751
Plantago media,2.16,0.334453751
Ranunculus sceleratus,2.16,0.334453751
Rhinanthus glacialis,2.16,0.334453751
Rhynchospora alba,2.16,0.334453751
Rhynchospora alba,2.16,0.334453751
Rumex acetosa,2.16,0.334453751
Salicornia europaea,2.16,0.334453751
Scutellaria minor,2.16,0.334453751
Selinum carvifolia,2.16,0.334453751
Silaum silaus,2.16,0.334453751
Sorghum halepense,2.16,0.334453751
Stachys officinalis,2.16,0.334453751
Thymus pulegioides,2.16,0.334453751
Thymus pulegioides,2.16,0.334453751
Triglochin maritima,2.16,0.334453751
Triglochin maritima,2.16,0.334453751
Triglochin maritima,2.16,0.334453751
Triglochin maritima,2.16,0.334453751
Triglochin palustris,2.16,0.334453751
Verbascum nigrum,2.16,0.334453751
Verbascum nigrum,2.16,0.334453751
Veronica officinalis,2.16,0.334453751
Vulpia myuros,2.16,0.334453751
Aphanes arvensis,2.15,0.33243846
Cochlearia danica,2.15,0.33243846
Scutellaria minor,2.15,0.33243846
Veronica officinalis,2.15,0.33243846
Alyssum alyssoides,2.1442,0.331265292
Arenaria serpyllifolia,2.14,0.330413773
Armeria maritima,2.14,0.330413773
Betula nana,2.14,0.330413773
Bidens connata,2.14,0.330413773
Bidens connata,2.14,0.330413773
Bidens connata,2.14,0.330413773
Bidens connata,2.14,0.330413773
Bidens tripartita,2.14,0.330413773
Blysmus compressus,2.14,0.330413773
Capsella bursa-pastoris,2.14,0.330413773
Carex brizoides,2.14,0.330413773
Carex curta,2.14,0.330413773
Carex curta,2.14,0.330413773
Carex curta,2.14,0.330413773
Carex paniculata,2.14,0.330413773
Cerastium fontanum s. vulgare,2.14,0.330413773
Chenopodium glaucum,2.14,0.330413773
Cyperus flavescens,2.14,0.330413773
Daucus carota,2.14,0.330413773
Eragrostis minor,2.14,0.330413773
Festuca filiformis,2.14,0.330413773
Glaux maritima,2.14,0.330413773
Knautia arvensis,2.14,0.330413773
Laserpitium latifolium,2.14,0.330413773
Limonium vulgare,2.14,0.330413773
Linum catharticum,2.14,0.330413773
Lolium perenne,2.14,0.330413773
Luzula multiflora,2.14,0.330413773
Medicago lupulina,2.14,0.330413773
Mentha arvensis,2.14,0.330413773
Papaver argemone,2.14,0.330413773
Papaver dubium,2.14,0.330413773
Papaver dubium,2.14,0.330413773
Papaver rhoeas,2.14,0.330413773
Poa angustifolia,2.14,0.330413773
Poa pratensis,2.14,0.330413773
Potentilla palustris,2.14,0.330413773
Reseda lutea,2.14,0.330413773
Reseda luteola,2.14,0.330413773
Rhinanthus alectorolophus,2.14,0.330413773
Rhynchospora fusca,2.14,0.330413773
Rumex acetosa,2.14,0.330413773
Sagittaria sagittifolia,2.14,0.330413773
Scirpus cespitosus,2.14,0.330413773
Scutellaria minor,2.14,0.330413773
Thlaspi alliaceum,2.14,0.330413773
Verbascum nigrum,2.14,0.330413773
Verbascum thapsus,2.14,0.330413773
Veronica chamaedrys,2.14,0.330413773
Artemisia campestris,2.13,0.328379603
Dianthus carthusianorum,2.13,0.328379603
Euphorbia cyparissias,2.13,0.328379603
Glyceria striata,2.13,0.328379603
Polygala comosa,2.13,0.328379603
Primula veris,2.13,0.328379603
Rudbeckia hirta,2.13,0.328379603
Sanguisorba dodecandra,2.13,0.328379603
Thlaspi arvense,2.13,0.328379603
Achillea cartilaginea,2.12,0.326335861
Alisma gramineum,2.12,0.326335861
Anagallis tenella,2.12,0.326335861
Anagallis tenella,2.12,0.326335861
Andromeda polifolia,2.12,0.326335861
Angelica archangelica,2.12,0.326335861
Angelica sylvestris,2.12,0.326335861
Bromus squarrosus,2.12,0.326335861
Capsella bursa-pastoris,2.12,0.326335861
Carex dioica,2.12,0.326335861
Carex echinata,2.12,0.326335861
Carex nigra,2.12,0.326335861
Carex panicea,2.12,0.326335861
Carex pauciflora,2.12,0.326335861
Chamomilla suaveolens,2.12,0.326335861
Cynosurus cristatus,2.12,0.326335861
Euphrasia officinalis,2.12,0.326335861
Festuca filiformis,2.12,0.326335861
Gentianella uliginosa,2.12,0.326335861
Glaux maritima,2.12,0.326335861
Juncus squarrosus,2.12,0.326335861
Knautia arvensis,2.12,0.326335861
Linum catharticum,2.12,0.326335861
Luronium natans,2.12,0.326335861
Mentha pulegium,2.12,0.326335861
Molinia caerulea s. arundinacea,2.12,0.326335861
Odontites verna s. serotina,2.12,0.326335861
Origanum vulgare,2.12,0.326335861
Papaver rhoeas,2.12,0.326335861
Plantago major,2.12,0.326335861
Poa trivialis,2.12,0.326335861
Pulsatilla alpina,2.12,0.326335861
Reseda luteola,2.12,0.326335861
Reseda luteola,2.12,0.326335861
Rhinanthus alectorolophus,2.12,0.326335861
Rhinanthus angustifolius,2.12,0.326335861
Rhynchospora alba,2.12,0.326335861
Rhynchospora fusca,2.12,0.326335861
Salicornia europaea,2.12,0.326335861
Selinum carvifolia,2.12,0.326335861
Silaum silaus,2.12,0.326335861
Sisymbrium altissimum,2.12,0.326335861
Sorghum halepense,2.12,0.326335861
Sorghum halepense,2.12,0.326335861
Torilis japonica,2.12,0.326335861
Trifolium dubium,2.12,0.326335861
Triglochin maritima,2.12,0.326335861
Verbascum lychnitis,2.12,0.326335861
Veronica arvensis,2.12,0.326335861
Veronica officinalis,2.12,0.326335861
Vulpia myuros,2.12,0.326335861
Atriplex tatarica,2.11,0.324282455
Bidens tripartita,2.11,0.324282455
Rumex obtusifolius,2.11,0.324282455
Veronica chamaedrys,2.11,0.324282455
Veronica prostrata,2.11,0.324282455
Anagallis tenella,2.1,0.322219295
Angelica sylvestris,2.1,0.322219295
Angelica sylvestris,2.1,0.322219295
Angelica sylvestris,2.1,0.322219295
Anthoxanthum odoratum,2.1,0.322219295
Arabis alpina,2.1,0.322219295
Arenaria serpyllifolia,2.1,0.322219295
Atriplex calotheca,2.1,0.322219295
Betula nana,2.1,0.322219295
Bidens connata,2.1,0.322219295
Bromus rubens,2.1,0.322219295
Bromus squarrosus,2.1,0.322219295
Bromus tectorum,2.1,0.322219295
Calamagrostis stricta,2.1,0.322219295
Carex arenaria,2.1,0.322219295
Carex echinata,2.1,0.322219295
Carex ovalis,2.1,0.322219295
Carthamus lanatus,2.1,0.322219295
Chamomilla suaveolens,2.1,0.322219295
Cyperus flavescens,2.1,0.322219295
Dianthus deltoides,2.1,0.322219295
Filipendula ulmaria,2.1,0.322219295
Filipendula ulmaria,2.1,0.322219295
Filipendula vulgaris,2.1,0.322219295
Glyceria striata,2.1,0.322219295
Hordeum jubatum,2.1,0.322219295
Hordeum jubatum,2.1,0.322219295
Knautia arvensis,2.1,0.322219295
Laserpitium latifolium,2.1,0.322219295
Linum catharticum,2.1,0.322219295
Lycopus europaeus,2.1,0.322219295
Mentha aquatica,2.1,0.322219295
Myosotis ramosissima,2.1,0.322219295
Phyteuma spicatum,2.1,0.322219295
Portulaca oleracea,2.1,0.322219295
Potentilla palustris,2.1,0.322219295
